_:node1cc425cbbdbda71d19a77fbc54e46c81,furniturelandsouth.com/shop-furniture/pine-cone-hill-inc-interlaken-ivory-matelasse-coverlet-king-m13ivk,Room,room,1.0
_:nodeef4f10dcb5abf4a0fac94463a98efba,katom.com/144-49S1114110,Diameter,max. diameter,0.6153846153846154
_:nodeef4f10dcb5abf4a0fac94463a98efba,katom.com/144-49S1114110,Color,color,1.0
_:nodeef4f10dcb5abf4a0fac94463a98efba,katom.com/144-49S1114110,Style,type,0.6
_:nodeef4f10dcb5abf4a0fac94463a98efba,katom.com/144-49S1114110,Manufacturing Standard,manufacturer,0.5
_:nodeef4f10dcb5abf4a0fac94463a98efba,katom.com/144-49S1114110,Category,category,1.0
_:nodeef4f10dcb5abf4a0fac94463a98efba,katom.com/144-49S1114110,Height,weight,0.8333333333333334
_:nodeef4f10dcb5abf4a0fac94463a98efba,katom.com/144-49S1114110,Weight,weight,1.0
_:nodebddc4e6dfad104db5fc8ba48973b744,abt.com/product/91680/Speed-Queen-White-Commercial-Stack-Washer-And-Electric-Dryer-STEBYASP173TW01,Product Type,fuel type,0.5
_:nodebddc4e6dfad104db5fc8ba48973b744,abt.com/product/91680/Speed-Queen-White-Commercial-Stack-Washer-And-Electric-Dryer-STEBYASP173TW01,Dirt Types,fuel type,0.5
_:nodebddc4e6dfad104db5fc8ba48973b744,abt.com/product/91680/Speed-Queen-White-Commercial-Stack-Washer-And-Electric-Dryer-STEBYASP173TW01,Height,height (cm),0.5454545454545454
_:nodebddc4e6dfad104db5fc8ba48973b744,abt.com/product/91680/Speed-Queen-White-Commercial-Stack-Washer-And-Electric-Dryer-STEBYASP173TW01,Depth,depth (cm),0.5
_:nodebddc4e6dfad104db5fc8ba48973b744,abt.com/product/91680/Speed-Queen-White-Commercial-Stack-Washer-And-Electric-Dryer-STEBYASP173TW01,Width,width (cm),0.5
_:nodebddc4e6dfad104db5fc8ba48973b744,abt.com/product/91680/Speed-Queen-White-Commercial-Stack-Washer-And-Electric-Dryer-STEBYASP173TW01,Freezer Capacity,washer capacity (l),0.5263157894736843
_:nodebddc4e6dfad104db5fc8ba48973b744,abt.com/product/91680/Speed-Queen-White-Commercial-Stack-Washer-And-Electric-Dryer-STEBYASP173TW01,Freezer Capacity,dryer capacity (l),0.5555555555555556
_:nodebddc4e6dfad104db5fc8ba48973b744,abt.com/product/91680/Speed-Queen-White-Commercial-Stack-Washer-And-Electric-Dryer-STEBYASP173TW01,Control Type,control type,1.0
_:nodebddc4e6dfad104db5fc8ba48973b744,abt.com/product/91680/Speed-Queen-White-Commercial-Stack-Washer-And-Electric-Dryer-STEBYASP173TW01,Control Type,fuel type,0.5
_:node6fbbf79cc5aeffef4db62f0aa40c367,accu.co.uk/en/shim-washers/173154-HSHN-8-12-0-5-A2-BL,Finish,finish,1.0
_:node6fbbf79cc5aeffef4db62f0aa40c367,accu.co.uk/en/shim-washers/173154-HSHN-8-12-0-5-A2-BL,Weight,weight,1.0
_:node6fbbf79cc5aeffef4db62f0aa40c367,accu.co.uk/en/shim-washers/173154-HSHN-8-12-0-5-A2-BL,Height,weight,0.8333333333333334
_:node6fbbf79cc5aeffef4db62f0aa40c367,accu.co.uk/en/shim-washers/173154-HSHN-8-12-0-5-A2-BL,Thickness,thickness (t),0.6923076923076923
_:node6fbbf79cc5aeffef4db62f0aa40c367,accu.co.uk/en/shim-washers/173154-HSHN-8-12-0-5-A2-BL,Material,material,1.0
_:node6fbbf79cc5aeffef4db62f0aa40c367,accu.co.uk/en/shim-washers/173154-HSHN-8-12-0-5-A2-BL,Manufacturing Standard,manufacturing standard,1.0
_:node8727ef51879b2ed9572457e98ba7bf,furniturelandsouth.com/shop-furniture/flexsteel-vail-chair-and-ottoman-3305-08-3305-10,SKU,sku,1.0
_:node8727ef51879b2ed9572457e98ba7bf,furniturelandsouth.com/shop-furniture/flexsteel-vail-chair-and-ottoman-3305-08-3305-10,Category,category,1.0
_:node8727ef51879b2ed9572457e98ba7bf,furniturelandsouth.com/shop-furniture/flexsteel-vail-chair-and-ottoman-3305-08-3305-10,Style,type,0.6
_:node8727ef51879b2ed9572457e98ba7bf,furniturelandsouth.com/shop-furniture/flexsteel-vail-chair-and-ottoman-3305-08-3305-10,Room,room,1.0
_:node8727ef51879b2ed9572457e98ba7bf,furniturelandsouth.com/shop-furniture/flexsteel-vail-chair-and-ottoman-3305-08-3305-10,Style,style,1.0
_:node8727ef51879b2ed9572457e98ba7bf,furniturelandsouth.com/shop-furniture/flexsteel-vail-chair-and-ottoman-3305-08-3305-10,Product Type,product id,0.6666666666666667
_:node8727ef51879b2ed9572457e98ba7bf,furniturelandsouth.com/shop-furniture/flexsteel-vail-chair-and-ottoman-3305-08-3305-10,Manufacturing Standard,manufacturer,0.5
